"Data Source","World Development Indicators",

"Last Updated Date","2019-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Belarus","BLR","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","40.9726295471191","","","","","37.2600898742676","","","","38.385871887207","39.6862487792969","39.9698104858398","41.1818504333496","42.5710411071777","44.4087982177734","45.5838584899902","46.6973304748535","47.6434783935547","48.2001304626465","49.5108299255371","48.2017784118652","44.272159576416","43.669059753418","41.6853904724121","40.7127494812012","44.9051818847656","45.5701217651367","49.659839630127","52.6536407470703","55.08984","57.51347","60.09337","62.86723","65.01206","67.57421","69.71343","71.66675","71.22473","74.45922","79.57814","86.13762","92.07143","93.54328","91.50016","89.56716","88.18458","88.45143","87.42909","",
"Belize","BLZ","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","1.03271996974945","0.845589995384216","","0.895470023155212","0.941709995269775","","","","","","","","","","","","","","","","","","","","","","","","","","14.66573","16.50701","15.83844","15.40245","16.02117","17.01988","18.18182","19.09912","22.41008","21.86788","21.90514","24.32075","24.16824","24.00411","23.25367","24.21411","24.65664","","",
"Bermuda","BMU","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","7.4826397895813","9.67411994934082","10.2806901931763","","","","","","","","","","","","","","","","","","","","","","","","","29.01057","25.9357","26.22478","32.91566","30.74873","32.01658","31.61019","30.3114","28.23649","25.14212","","17.83355","19.02726","",
"Bolivia","BOL","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0841598510742","","18.15428","20.69567","23.21699","24.49124","25.98963","","30.78669","35.5621","37.0384","","43.45983","44.96641","46.81655","49.91353","51.05413","50.48851","51.3436","","",
"Barbados","BRB","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","3.20629000663757","4.20897006988525","5.09930992126465","5.54164981842041","","","","","","","14.4205703735352","17.5767097473145","","18.6322593688965","19.3693008422852","","","","16.8152503967285","16.7568607330322","26.1253795623779","27.395299911499","25.511079788208","","","","","","34.9666290283203","40.57286","39.82133","","","","","","59.73393","","75.69624","69.80744","65.42534","","","","","","","","",
"Brunei Darussalam","BRN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","1.95741999149323","","2.17153000831604","","","","1.01333999633789","2.88689994812012","","2.92058992385864","4.34162998199463","","","","","5.31190013885498","5.41809988021851","5.61862993240356","","","","9.65254974365234","11.9678297042847","12.68709","14.24075","13.91759","14.00622","14.68594","14.56069","14.50456","15.01222","15.73895","16.76596","15.45914","17.40432","22.42971","24.3401","32.02042","31.30059","31.92415","33.56496","31.39258","",
"Bhutan","BTN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","0.407150000333786","0.7430499792099","0.879419982433319","","","0.719889998435974","","","","","","","","","","","","","","","","2.67416000366211","","","","","","5.039","5.30335","5.70472","6.75873","6.49166","7.24678","8.91947","9.50961","10.90072","","","","","15.55451","",
"Botswana","BWA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","0","0","0.363090008497238","0.417210012674332","0.462390005588531","0.707899987697601","0.756290018558502","0.862569987773895","1.02121996879578","1.11210000514984","1.34460997581482","1.43599998950958","1.59143996238708","1.66148996353149","1.87738001346588","2.05344009399414","2.39966988563538","2.64737010002136","","","","4.3363299369812","","5.03866004943848","5.4764199256897","5.20504999160767","5.62719011306763","","6.14023017883301","6.52502012252808","7.35285","7.93669","8.27391","9.63696","10.21485","9.92902","10.89706","11.11516","15.47852","23.68351","20.84838","18.5427","22.83048","","27.30731","30.23934","25.91087","24.85997","","",
"Central African Republic","CAF","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.106409996747971","","","0.246360003948212","0.261530011892319","0.409280002117157","0.440250009298325","0.579289972782135","0.822359979152679","1.11819005012512","0.885290026664734","1.26317000389099","1.03156995773315","1.11067998409271","1.12360000610352","1.14798998832703","1.04795002937317","1.16442000865936","1.28341996669769","1.42908000946045","1.54084002971649","1.43027997016907","","","","","","","1.9458099603653","1.9174","","","","1.72571","","1.14202","","2.34291","2.53539","2.67115","3.13708","2.9803","","","","","","","",
"Canada","CAN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","48.0385704040527","","","","","","","","","","70.5915298461914","","","83.0890426635742","90.5283508300781","95.5493392944336","97.6102066040039","88.2205200195313","90.0974502563477","90.5423965454102","89.2137680053711","","59.501880645752","60.2518692016602","59.11446","","59.54659","","","","","63.60006","63.7674","63.06577","61.65585","63.46732","63.98077","65.3323","65.61291","64.78696","66.43918","68.92251","","",
"Central Europe and the Baltics","CEB","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","12.8329801559448","12.8176803588867","12.5964298248291","12.8014802932739","13.3493404388428","13.9375295639038","14.7159299850464","15.3656101226807","15.8221302032471","15.8669996261597","15.9579696655273","16.1001796722412","16.1937103271484","16.1294708251953","16.3938694000244","16.4975605010986","16.6783695220947","16.7143306732178","16.7499103546143","17.1805896759033","17.4041805267334","18.4005508422852","18.4037609100342","19.6929702758789","22.2158508300781","24.3446998596191","27.9109497070313","30.6129302978516","31.6072292327881","35.3985786437988","38.8769989013672","42.9862518310547","46.6089706420898","50.0849685668945","53.4928207397461","57.0163383483887","59.7675285339355","62.5872611999512","65.8536071777344","67.7014007568359","68.20904","67.04165","65.19365","63.61439","62.08801","61.04804","61.1347","61.51065","61.51065","",
"Switzerland","CHE","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","10.0436496734619","10.5800800323486","11.3712797164917","12.4297399520874","13.1972198486328","13.8891897201538","15.7552700042725","16.4109706878662","17.2106494903564","17.9197406768799","18.5567798614502","18.8558692932129","18.8446598052979","19.430139541626","21.0967407226563","21.6496105194092","22.6845302581787","23.3827095031738","24.002010345459","25.6050090789795","26.8572998046875","28.1334991455078","29.22532081604","30.464750289917","31.3386993408203","32.396541595459","","35.2896995544434","36.9936714172363","37.77896","39.77228","40.94655","44.03967","45.60078","45.80415","46.5378","47.24253","48.83328","50.14809","52.93773","54.48452","55.52047","56.27015","57.22972","57.70735","58.04695","59.56299","","",
