"Data Source","World Development Indicators",

"Last Updated Date","2019-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Dominican Republic","DOM","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2999992370605","46.5999984741211","46","44.7999992370605","43.7000007629395","52.7700004577637","","45.4000015258789","46.0999984741211","54.7504997253418","53.1166000366211","53.6655006408691","52.703800201416","53.2699012756348","52.8931007385254","54.0643005371094","54.2596015930176","54.8414993286133","52.4379997253418","53.7505989074707","54.6167984008789","55.4364013671875","54.9114990234375","55.5293998718262","56.0596008300781","56.8488006591797","58.7300987243652","","",
"Algeria","DZA","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","25.3700008392334","","","","","16.9799995422363","","","","31.9300003051758","","","","","","","","","","","","","","","","","20.2000007629395","","","","","","","","37.2200012207031","37.5499992370605","36.1500015258789","","","36.4300003051758","37.0341987609863","37.5993995666504","36.9099998474121","","",
"East Asia & Pacific (excluding high income)","EAP","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.6214269328439","72.7229339949984","71.8075117372753","71.3965447123226","70.9076943298485","70.3478668538139","70.0653904296954","70.1069235192642","69.5300633282842","69.4506949590294","68.2459279861595","68.3019857487827","68.153584820377","68.0369489914179","67.9434890323753","67.6766801785936","67.5495090124555","66.956813469493","66.9433120098644","",
"Early-demographic dividend","EAR","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.6722750118588","","","","","","55.5041862867952","","","","","55.6980740485718","","","","","53.048679710841","","53.0633539254314","","","","","","50.1090549339073","",
"East Asia & Pacific","EAS","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.8506944000057","70.8986100108865","70.057659256942","69.6855013128539","69.3046565325099","68.8157103468302","68.5877451496885","68.7176959467507","68.1450416457674","68.0139910673839","66.9664485662202","67.0377427691641","66.9107619629509","66.8465284648934","66.8098186460046","66.6475428252376","66.5552642255191","66.1304201877794","66.2028475648837","",
"Europe & Central Asia (excluding high income)","ECA","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8107807075109","52.0175234541247","","","","53.6839265092607","53.0495685885246","53.8858075092418","53.6989969025283","53.9320516501014","54.5502343659522","55.8025448295277","55.7267668027462","56.5794538053514","57.369247292995","57.9080119995544","58.0425557585895","57.9406443141965","58.6297731519702","58.2370047660257","56.487745724616","56.3829992117001","",
"Europe & Central Asia","ECS","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.2068949257695","53.5685790514052","52.5580391344821","52.5342464156724","51.6973214169268","51.1470411695109","51.1936528554772","52.2782577065766","52.5899520589411","52.7891120361909","52.5049706659935","52.3156823369144","52.6455730758069","52.8520511911679","53.3223978697646","54.0102269759959","54.7054592894952","54.0646398628372","54.2201943438862","54.5682324174518","54.6384680962833","54.5553981391944","54.6811521366927","55.2341228769509","55.5072343491366","55.0833365818841","55.3261479154385","",
"Ecuador","ECU","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.8600006103516","59.1599998474121","59.9000015258789","","60.4034004211426","66.3962020874023","61.8600006103516","61.6355018615723","64.0930023193359","64.4460983276367","65.5364990234375","64.6691970825195","63.942699432373","61.0634002685547","60.121898651123","59.6431999206543","60.4314002990723","60.3418998718262","60.4401016235352","63.2843017578125","64.5584030151367","65.5392990112305","64.3076019287109","",
"Egypt, Arab Rep.","EGY","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","40.9700012207031","","40.439998626709","","41.7900009155273","42.1100006103516","38.8600006103516","38.6300010681152","24","23.7700004577637","43.5699996948242","43.4900016784668","","","","","48.7299995422363","45.3300018310547","41.4099998474121","42.8300018310547","42.689998626709","43.3800010681152","42.3499984741211","42.2999992370605","","41.2999992370605","42.7599983215332","26.9400005340576","40.9700012207031","38.2299995422363","26.6499996185303","27","","41.3800010681152","42.9300003051758","43.5009002685547","43.548900604248","45.0452003479004","43.0046005249023","42.3847999572754","42.0651016235352","41.8111991882324","40.8460998535156","40.8889999389648","39.7296981811523","","",
"Euro area","EMU","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","49.3825511571474","49.7268620662161","49.4214832742118","47.8953598279482","48.0396301924872","48.3466191002686","48.7731115846366","49.8776484740308","50.2292961361372","49.5441796305467","48.4694950448513","47.9330073767284","47.929204511859","47.9358635096893","47.8700579587007","48.4996362861341","49.2238089845941","49.9024438136633","50.39937142575","50.5992452235675","50.7814488624234","50.6447896799276","51.1740155382956","51.8329737657676","52.554630639774","52.7692887397847","51.5396646406519","51.1492457013628","51.1360625971906","50.670312149552","50.2313668708951","50.3138136764691","50.6704757839399","51.3684876975172","51.9928933254837","52.5611248539367","",
"Eritrea","ERI","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0261993408203","38.0717010498047","38.7235984802246","39.8782005310059","40.6632995605469","40.5293998718262","40.9986991882324","38.8087997436523","38.0704002380371","38.6980018615723","39.2047996520996","40.2947998046875","41.560001373291","43.6265983581543","45.4962997436523","46.7019004821777","47.7793998718262","48.7369003295898","49.6576995849609","51.8695983886719","53.0476989746094","53.755199432373","52.687198638916","48.8712997436523","47.771800994873","46.9132995605469","44.9366989135742","43.8731002807617","44.5256004333496","45.8518981933594","47.0262985229492","48.1021995544434","49.0839004516602","",
"Estonia","EST","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.125","71.1399993896484","67.1589965820313","63.0979995727539","62.1119995117188","59.1290016174316","58.3120002746582","58.2743988037109","54.3540992736816","51.8314018249512","51.0603981018066","50.5880012512207","51.4796981811523","52.3137016296387","53.0130004882813","54.0204010009766","57.0507011413574","57.7728004455566","57.7728996276855","52.4933013916016","50.3917007446289","53.7472991943359","55.1669998168945","56.0326995849609","56.6269989013672","58.2812004089355","58.6180000305176","59.9882011413574","60.3809013366699","",
"Ethiopia","ETH","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1557998657227","","","","","","79.9709014892578","","","","","","","","79.4093017578125","","","","","","",
"European Union","EUU","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","50.3745365746082","49.0838478663283","49.2830722470634","49.8119508785644","50.4186146577038","51.8404352939269","51.7980378657146","51.4092346741655","50.4282625999391","49.9379383245476","50.4959980759928","49.7509707382787","50.4095388025117","50.8300475976253","51.1929229920111","51.2798563012022","51.5272649738029","51.2933484862204","51.3654836272797","51.2590983905085","51.6873049906813","52.3497422914525","53.0852071202826","53.4179145211276","52.2824648020296","52.0116795268638","51.9622079267677","51.7175095699387","51.4846740305624","51.8584191148713","52.2994669740071","52.9695313258177","53.656178833645","54.2092057343684","",
"Fragile and conflict affected situations","FCS","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","47.7000007629395","","60.7400016784668","49.2799987792969","61.8400001525879","","","","62.3800010681152","61.9500007629395","61.6100006103516","61.6199989318848","63.2599983215332","67.5849990844727","63.8050003051758","59.0219993591309","55.2200012207031","54.3769989013672","50.7151985168457","50.1147994995117","51.1367988586426","52.3025016784668","55.6063995361328","56.1758995056152","56.7727012634277","56.6304016113281","56.2510986328125","55.6721000671387","55.652099609375","56.3190994262695","57.0387992858887","57.5625","55.4967994689941","54.923698425293","55.2454986572266","55.1525993347168","54.2947006225586","53.8378982543945","53.4151000976563","53.4394989013672","53.7948989868164","55.0685997009277","",
"Fiji","FJI","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","","","","","","","","55.2000007629395","54.5228996276855","","","35.7999992370605","35.9000015258789","52.0200004577637","60.2780990600586","","","55.2599983215332","","55.0966987609863","","","",
"France","FRA","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","51.6300010681152","51.3699989318848","50.7799987792969","50.5699996948242","52.913501739502","51.8452987670898","51.2855987548828","51.4766998291016","50.7384986877441","50.573600769043","50.7669982910156","50.6268005371094","50.3451995849609","49.8894996643066","49.2631988525391","48.4934997558594","48.8827018737793","48.8726005554199","48.4777984619141","48.7641983032227","49.0691986083984","50.0119018554688","50.720100402832","50.8671989440918","51.7202987670898","51.2392997741699","51.4589004516602","51.4084014892578","51.967601776123","52.3848991394043","51.6389999389648","51.499698638916","51.3058013916016","51.1605987548828","50.8376007080078","50.3354988098145","50.2557983398438","50.3082008361816","50.5145988464355","50.7402992248535","",
"Faroe Islands","FRO","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8518981933594","","","","","",
"Gabon","GAB","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8699989318848","","","","","","","","","","","","50.3600006103516","","","","","38.7999992370605","","","","","","","","","",
"United Kingdom","GBR","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","44.75","45.3899993896484","45.2200012207031","","","52.4062004089355","53.2728996276855","54.0388984680176","54.0383987426758","54.6918983459473","56.3708992004395","58.2294998168945","58.6346015930176","57.2995986938477","56.2949981689453","55.4846000671387","55.7868995666504","56.2219009399414","56.6342010498047","57.4860000610352","57.9294013977051","57.9474983215332","58.4710006713867","58.6577987670898","58.6805992126465","58.9034004211426","59.0397987365723","59.3135986328125","59.3350982666016","59.2338981628418","59.2382011413574","57.8465003967285","57.4961013793945","57.3168983459473","57.5499992370605","57.9003982543945","58.8470993041992","59.4212989807129","59.9084014892578","60.1831016540527","60.5588989257813","",
"Georgia","GEO","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.2999992370605","56.9000015258789","60.1100006103516","58.8400001525879","56.7700004577637","58.4500007629395","56.5900001525879","55.2099990844727","53.7999992370605","54.9000015258789","52.2999992370605","51.2112998962402","52.2622985839844","53.2184982299805","54.2776985168457","54.1136016845703","55.8913993835449","57.4281005859375","57.0634994506836","56.6557998657227","55.8356018066406","",
"Ghana","GHA","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.7000007629395","63.2999992370605","","","73","","","","","","61","80.8000030517578","66.8899993896484","","","","","","67.2997970581055","","","","67.3499984741211","","","74.480598449707","","64.5393981933594","","54.5514984130859","","",
"Gibraltar","GIB","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.4863014221191","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.4053993225098","","","","","","","",
"Guinea-Bissau","GNB","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","46.7599983215332","45.8800010681152","47.8451995849609","47.4826011657715","47.4940986633301","47.2372016906738","46.714298248291","47.086799621582","46.7816009521484","46.421199798584","44.5602989196777","44.8008995056152","44.4940986633301","44.733699798584","44.7452011108398","44.86669921875","44.1748008728027","46.4161987304688","46.1510009765625","46.4043006896973","46.1479988098145","46.6299018859863","47.3258018493652","47.5248985290527","47.6144981384277","48.2980003356934","48.4901008605957","48.8647994995117","48.3081016540527","46.7024993896484","43.2561988830566","39.5405006408691","37.7377014160156","38.0974006652832","39.0490989685059","39.8744010925293","40.8925018310547","41.8814010620117","",
"Grenada","GRD","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0099983215332","","","","","","","","","","55.2000007629395","","","","","","","","","","","","","","","75.8000030517578","75.5","77.0999984741211","","","","",
"Greenland","GRL","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","62","61","60","60","59","59","60","","","","",
"Guatemala","GTM","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","49.6100006103516","","","","","51.2999992370605","","","","","","","","","","","","","","","64.1999969482422","","65","65.8738021850586","61.2368011474609","","70.8600006103516","","","","58.3445014953613","58.867000579834","63.317798614502","58.4034996032715","59.0822982788086","59.0772018432617","59.1217002868652","59.4425010681152","","",
"Guam","GUM","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","49","","","","","","","","","","57.2999992370605","","","","","","","","","","36.8499984741211","55.7999992370605","55.2999992370605","","56.9000015258789","56.7999992370605","58.2000007629395","52.9000015258789","","56","56.2999992370605","54.2999992370605","","","","","","","","",
"Guyana","GUY","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4799995422363","","","","","","","","","","","","","","","50.060001373291","","","","","","","","","","","","","","","49.2107009887695","","",
"High income","HIC","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","56.2430852121051","","","54.9975667114221","55.8432017176204","55.6908840538596","55.1628279047832","55.6065679430088","56.1416235989127","56.7506575292781","57.2369730784869","57.1079711721042","56.4898199420638","56.1199425140587","56.0664479578909","56.3055695519621","56.1966745264946","56.4448168717423","56.4056792534661","56.4675315073448","56.6296307874983","56.5477982387676","56.2025519695263","56.2724128765044","56.320437011763","56.7871368135237","57.0997060321466","57.4783597871007","57.485491374874","55.9257555210863","55.682387291129","55.642816963767","55.5546365050532","55.5898132386247","55.9135691324011","56.2999628387051","56.9116036926592","57.4000302674539","57.9301446739827","",
"Hong Kong SAR, China","HKG","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","59.4199981689453","60.2299995422363","63.5800018310547","62.0999984741211","61.5800018310547","62.7299995422363","62.7799987792969","63.2099990844727","63.4500007629395","63.2400016784668","62.2799987792969","61.4900016784668","62.4199981689453","61.0499992370605","60.8699989318848","60.3899993896484","59.9900016784668","61.3699989318848","60.7599983215332","57.6199989318848","57.4700012207031","57.5299987792969","58.2799987792969","57.0800018310547","56.0299987792969","56.5299987792969","57.5900001525879","58.3400001525879","58.6800003051758","58.5299987792969","57.5800018310547","57.0099983215332","58.0400009155273","58.5099983215332","59.1399993896484","59.0400009155273","59.1100006103516","58.9799995422363","","","",
"Honduras","HND","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.5","58.9500007629395","","","60.4199981689453","","","64.1699981689453","67.4300003051758","","61.5499992370605","57.7999992370605","57.5999984741211","58.3400001525879","58.6399993896484","57.7164001464844","57.0652008056641","57.6957015991211","58.8055000305176","59.3643989562988","57.05419921875","56.2075004577637","59.1230010986328","59.6116981506348","60.1516990661621","59.0626983642578","60.8014984130859","62.7363014221191","",
"Heavily indebted poor countries (HIPC)","HPC","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.5876998901367","41.8184013366699","43.4715003967285","43.2839012145996","44.1631011962891","43.3722991943359","43.7154006958008","47.6837997436523","48.586799621582","48.2277984619141","46.4734992980957","44.7472991943359","43.1833992004395","42.0707015991211","43.3083992004395","44.2009010314941","44.592098236084","45.8227005004883","46.8711013793945","",
"Haiti","HTI","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","58.2700004577637","","","","","","","","","","57.9000015258789","","","","","","","","","","","","","35.7400016784668","","","","","","","","","55.1127014160156","","","","","","","",
"Hungary","HUN","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","47.560001373291","47.5","","49.060001373291","","","","48.0499992370605","48.0400009155273","47.9500007629395","48.4500007629395","48.4799995422363","48","45.5099983215332","52.5069999694824","48.9259986877441","47.8320007324219","47.0460014343262","43.4738998413086","43.3258018493652","44.0527000427246","45.888599395752","46.3031005859375","46.0960006713867","46.1722984313965","46.8546981811523","46.6004981994629","46.565601348877","46.858699798584","46.5966987609863","46.0074005126953","44.8544998168945","44.7192993164063","45.0881004333496","45.9758987426758","46.8700981140137","49.5337982177734","51.0264015197754","52.8471984863281","53.9353981018066","54.6276016235352","",
"IBRD only","IBD","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.2512549000372","65.5500399542941","65.3253856264869","","64.4492497981551","62.1999753721839","","63.860683098873","63.7855502969617","63.1163937739251","59.7761749561839","63.2427336270888","59.6444783124863","63.2613704738581","62.0008413350457","62.3372059940871","61.9039641625399","61.5437236899293","57.6841282625462","",
"IDA & IBRD total","IBT","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.9906377065106","","","","","62.3953050176772","","","","","59.3863962715742","","59.832203727953","","","","","","57.4290283038421","",
"IDA total","IDA","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","53.6624303046393","","","52.5535525006114","","","","","","","","","","","","","","","","","","","","","","","","","55.5061229330195","","52.6157864166719","","59.1733608409039","","","","",
"Indonesia","IDN","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","73.25","63.9799995422363","66.6399993896484","","","","63.6800003051758","","","","67.3199996948242","","67.5599975585938","66.6600036621094","","","66.3600006103516","","64.9300003051758","62.189998626709","65.8600006103516","64.4499969482422","61.75","62.9500007629395","63.6375999450684","63.0458984375","61.6198997497559","61.2991981506348","60.8787002563477","59.2830009460449","59.3595008850098","60.8890991210938","61.5889015197754","62.0144004821777","62.8450012207031","63.4650993347168","64.4035034179688","63.8625984191895","63.9269981384277","63.5732002258301","63.4620018005371","64.1709976196289","64.655403137207","",
"IDA only","IDX","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1699981689453","","","","","56.8199996948242","","","","","62.2799987792969","","","","","61.310001373291","","","","","61.2168426513672","","","","","81.9300003051758","","","",
"India","IND","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.834098815918","","","","","","55.6380004882813","","","","","56.396900177002","","","","","52.2246017456055","","50.217399597168","","","","","","45.4230003356934","",
"Not classified","INX","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","46.8596000671387","45.1352005004883","43.7725982666016","43.7901992797852","43.910400390625","43.9029998779297","44.2314987182617","45.4977989196777","44.8098983764648","44.6801986694336","45.0264015197754","46.0783996582031","47.4720001220703","48.4422988891602","49.7883987426758","52.1066017150879","54.5877990722656","56.4396018981934","57.0063018798828","57.0872993469238","57.0229988098145","57.3704986572266","59.269401550293","60.3860015869141","63.3091011047363","61.4757995605469","56.0063018798828","53.5057983398438","52.4532012939453","52.1153984069824","53.4527015686035","54.4327011108398","55.7019996643066","56.9749984741211","57.8226013183594","58.6011009216309","",
"Iran, Islamic Rep.","IRN","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5","","","","","33.9000015258789","","","","","40.1399993896484","","","","","","","","","43.7599983215332","","40.0400009155273","37.9700012207031","37.7400016784668","36.4000015258789","","","","36.3499984741211","37.1399993896484","37.8400001525879","38.8600006103516","39.1399993896484","",
"Iraq","IRQ","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1072006225586","","","","","37.7229995727539","","38.3899993896484","","38.4900016784668","36.4300003051758","","",
"Iceland","ISL","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.120002746582","76.5820007324219","75.1289978027344","75.1510009765625","77.9748992919922","78.2363967895508","77.0790023803711","78.8240966796875","80.9365005493164","82.2231979370117","81.945198059082","80.3153991699219","79.7615966796875","78.5855026245117","79.2809982299805","80.1298980712891","80.7934036254883","79.4946975708008","74.5242004394531","74.3025970458984","74.1906967163086","75.0858001708984","76.3463973999023","78.1211013793945","79.6900024414063","81.3110961914063","80.6109008789063","79.6307983398438","",
"Israel","ISR","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","47.6100006103516","47.2599983215332","45.9099998474121","47.0499992370605","47.3899993896484","48.0999984741211","47.3899993896484","51.9379997253418","51.564998626709","51.6300010681152","53.5110015869141","55.7309989929199","56.7490005493164","56.3400001525879","55.3310012817383","54.2540016174316","54.3769989013672","54.8769989013672","54.5200004577637","53.2430000305176","53.2000007629395","53.9230003356934","55.2290000915527","55.8969993591309","57.1269989013672","58.1100006103516","57.201000213623","58.0540008544922","58.5890007019043","59.2220001220703","59.726001739502","60.423999786377","60.7290000915527","61.060001373291","61.306999206543","61.3709983825684","",
"Italy","ITA","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","45.8742980957031","45.298698425293","45.345100402832","45.103199005127","44.6814994812012","44.619701385498","44.3874015808105","44.8748016357422","45.5803985595703","44.1511001586914","43.2918014526367","42.4021987915039","41.7753982543945","41.8115997314453","41.7963981628418","41.9893989562988","42.4407997131348","42.9253005981445","43.6702995300293","44.2877998352051","44.893798828125","45.7733993530273","45.3142013549805","45.7512016296387","45.790599822998","45.8003997802734","44.7210998535156","44.173999786377","44.1189994812012","43.8538017272949","42.8655014038086","42.8366012573242","43.1431999206543","43.7159004211426","44.2302017211914","44.6208000183105","",
"Jamaica","JAM","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.8300018310547","56.9099998474121","56.1300010681152","","53.9900016784668","","53.6800003051758","58.689998626709","","","","","58.9000015258789","58.3679008483887","56.3135986328125","54.6500015258789","54.4000015258789","53.2700004577637","53.4105987548828","54.1860008239746","54.6202011108398","56.2267990112305","57.5069999694824","58.2088012695313","",
