"Data Source","World Development Indicators",

"Last Updated Date","2019-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Congo, Rep.","COG","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","17.2274799346924","20.5025005340576","25.9071006774902","33.1002388000488","38.791561126709","43.4788208007813","50.2255897521973","54.330379486084","57.3236503601074","58.9194412231445","66.9067077636719","71.0535507202148","69.6827087402344","64.5973129272461","62.7425003051758","66.4977111816406","67.840202331543","63.3326683044434","54.1352500915527","47.5293617248535","46.2568206787109","46.9658203125","","49.4693984985352","","47.6503410339355","","","","","","38.3146","39.49967","44.62115","","","","","","","","52.59282","","","","","","","",
"Colombia","COL","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","23.9288005828857","25.7977104187012","27.2215900421143","33.2241706848145","35.4567413330078","36.516040802002","37.6107215881348","40.150089263916","40.1560516357422","41.3035583496094","42.1934700012207","43.0984001159668","44.3027114868164","44.3526382446289","46.2405090332031","47.4111518859863","52.1720008850098","52.9612503051758","53.3799209594727","53.5247993469238","","53.6593704223633","59.6587181091309","61.9202690124512","63.3995590209961","64.548942565918","68.8436431884766","","73.8697967529297","74.1210632324219","73.0866","","74.63544","","79.10735","82.8622","86.28616","89.21082","90.78519","95.26943","97.54612","99.15143","95.40426","96.1404","94.98767","94.71927","95.01463","95.73023","97.50623","",
"Comoros","COM","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","3.59858989715576","","6.99914979934692","8.29936981201172","","","","","","","28.3419609069824","","","","","38.2613792419434","37.5299186706543","","","","","25.0500907897949","","25.9215202331543","","","","","33.5875205993652","","","36.27776","40.06658","44.00775","","","","","","","","","59.98247","61.09057","","","55.51029","","",
"Cabo Verde","CPV","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","12.4479598999023","","","","","","","","7.5025200843811","7.85305023193359","8.83479022979736","","11.0774803161621","","","14.9957704544067","17.2054805755615","18.5561199188232","21.0484104156494","","","","29.7041606903076","","","","","","68.67609","66.16003","68.89408","69.25476","68.24381","71.01006","81.88128","81.73713","84.2763","83.99077","86.94371","89.976","93.03401","96.65943","95.14744","94.72112","93.68711","92.64199","88.15511","",
"Costa Rica","CRI","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","27.7134609222412","29.0823497772217","31.8655109405518","37.0535888671875","40.158878326416","40.6313705444336","41.1347389221191","42.2208099365234","","46.2974090576172","46.9764289855957","46.7319488525391","45.8910102844238","43.657169342041","42.2275505065918","40.9616203308105","41.8534393310547","42.3639907836914","42.1263809204102","42.5420417785645","43.4899787902832","44.5882301330566","46.6897811889648","47.6431198120117","48.813850402832","50.0522994995117","49.4825096130371","50.4914817810059","57.9154510498047","63.2063293457031","62.0568","66.85674","68.09944","","79.50946","81.59254","88.41922","89.83688","91.26713","98.09202","101.0797","103.8047","107.4917","114.3927","120.1272","122.7866","125.8162","128.9296","132.8169","",
"Caribbean small states","CSS","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","53.2405815124512","53.2321891784668","54.2162094116211","54.2791900634766","53.0746612548828","58.6757392883301","60.6983795166016","61.9886207580566","63.5000686645508","64.7966079711914","67.4238128662109","65.2001419067383","64.9812774658203","65.2938690185547","65.0697631835938","66.5182113647461","67.2336273193359","68.3802185058594","70.1548690795898","69.6486968994141","70.928337097168","72.3927536010742","72.716667175293","71.7726821899414","73.8209991455078","75.831413269043","77.8346328735352","79.7885665893555","81.5354080200195","83.2017593383789","84.6325302124023","86.072021484375","86.0688629150391","85.6064910888672","87.509162902832","86.9083099365234","87.5451583862305","88.2126922607422","88.9010925292969","89.1234283447266","88.70922","89.13944","87.45801","85.51247","85.56196","84.70344","86.86402","85.88926","86.47735","",
"Cuba","CUB","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","24.5113506317139","22.6814193725586","25.1944999694824","29.7894706726074","36.2957000732422","47.3368301391602","56.5937118530273","60.3364715576172","66.2623825073242","78.181037902832","79.5007781982422","80.8987808227539","79.0136566162109","81.6455764770508","82.464241027832","83.4401702880859","84.2971115112305","85.5325775146484","87.5441131591797","88.0286865234375","88.4441070556641","87.189811706543","84.0283813476563","78.4758911132813","75.5530166625977","80.089958190918","80.3265075683594","","79.9544525146484","82.75083","84.52782","88.32049","91.39071","90.94703","93.05298","95.41871","95.56482","94.94477","92.77958","92.24871","91.52573","90.18882","90.97797","97.00201","97.89115","100.1145","101.3092","101.1372","",
"Curacao","CUW","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.21238","","","","","","",
"Cayman Islands","CYM","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","55.8032493591309","58.5388984680176","62.7237892150879","65.8875274658203","63.4172096252441","68.1288833618164","68.736930847168","67.0588607788086","67.2490234375","68.3651580810547","67.9335479736328","69.5349731445313","69.7377319335938","72.0390625","72.3763732910156","68.927978515625","65.6191177368164","62.4635391235352","63.2662811279297","64.1650314331055","65.5673599243164","67.5007705688477","93.2383575439453","93.7448577880859","94.8461685180664","94.2114486694336","93.3591384887695","","93.2223434448242","93.37214","93.44506","96.91521","98.42426","97.71512","96.54328","96.59815","97.77915","98.32904","98.38756","91.4408","92.82562","95.29985","98.31169","99.41673","99.77831","","","","",
"Czech Republic","CZE","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","84.2363815307617","84.563102722168","84.5628890991211","84.7584686279297","86.4439926147461","89.260856628418","92.0253524780273","93.5957717895508","94.7673797607422","94.6494903564453","","103.896369934082","100.30265045166","95.4758529663086","93.8350982666016","92.0568008422852","93.5869903564453","91.3481292724609","92.5463104248047","91.24365234375","89.5805435180664","86.0283279418945","87.9521408081055","90.0477294921875","93.9619216918945","97.9569091796875","87.7471694946289","82.1588592529297","82.9623870849609","88.31745","94.80554","95.50163","96.48942","95.4421","95.67085","96.03756","94.95881","94.14958","93.85027","94.65642","95.79879","96.79181","103.9989","104.6972","105.0893","104.6348","103.4916","","",
"Germany","DEU","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3001403808594","100.852256774902","105.602767944336","105.698997497559","104.960166931152","104.506813049316","104.295501708984","99.1372375488281","99.2756500244141","99.93066","100.50151","101.47367","101.82067","102.1402","102.27959","103.05829","102.24229","103.30832","103.15825","103.9748","103.7624","102.1676","100.8109","99.71072","98.82264","98.812","98.40928","","",
"Djibouti","DJI","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","6.19742012023926","7.72556018829346","6.56188011169434","6.9795298576355","7.1926097869873","6.01998996734619","","","7.4556999206543","7.94343996047974","8.42055034637451","8.8299503326416","9.29868030548096","9.78833961486816","10.0172595977783","10.3105897903442","11.0290403366089","10.4440298080444","10.6306495666504","10.2191896438599","10.0286703109741","10.2650699615479","9.80323028564453","10.3620300292969","11.3285999298096","11.7808303833008","13.0110902786255","","14.3381395339966","14.04512","15.99782","16.80469","","20.51653","22.93004","22.84099","26.74171","31.9612","34.9941","","40.86059","43.86173","45.2548","46.17198","46.76042","48.11305","47.84858","51.45778","51.97055",
"Dominica","DMA","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","71.41015625","70.7771911621094","69.7234725952148","71.9817962646484","71.0268096923828","66.6736831665039","68.316032409668","","","","","77.1396484375","","83.5790405273438","74.7127838134766","","","69.7536163330078","","","","","","","","","107.125679016113","111.51306","111.46659","112.62952","114.37879","107.70671","103.23115","98.49783","95.71392","92.69499","92.27424","88.90933","89.13699","","","90.72413","94.25424","","","","",
"Denmark","DNK","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","92.9520416259766","","","","","","","96.2202835083008","98.664306640625","102.238700866699","104.756568908691","104.663719177246","104.54345703125","103.221557617188","103.503677368164","105.373657226563","106.796379089355","107.68920135498","109.112609863281","109.436141967773","109.547027587891","110.182281494141","111.57022857666","114.336059570313","117.87117767334","120.491348266602","","123.475723266602","125.095207214355","126.98766","130.96404","126.25839","126.40031","123.58519","124.09972","119.99984","118.75887","117.84123","117.97562","119.4968","122.699","123.4058","129.338","129.3282","130.2519","129.1195","129.0775","","",
"Dominican Republic","DOM","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","19.977689743042","22.3208503723145","23.6463394165039","24.9277496337891","26.0747108459473","34.4387817382813","35.9738082885742","37.4563484191895","39.1261787414551","40.5458106994629","41.9754295349121","43.9949684143066","","54.2537384033203","","51.1054992675781","","","","","","","","42.6432189941406","44.1595687866211","","","54.9467887878418","56.6790504455566","60.05714","","68.3963","","69.46889","71.14798","","80.12113","78.95232","80.90466","78.15454","77.46867","78.02393","79.20436","80.14461","79.97902","79.88293","79.73947","","",
"Algeria","DZA","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","11.5636701583862","12.1491603851318","13.6150398254395","14.8496599197388","16.1389408111572","18.5193500518799","21.6502895355225","25.4859199523926","28.1584491729736","30.232780456543","32.3552093505859","35.4136505126953","38.716968536377","42.091121673584","45.2989311218262","49.6570892333984","52.1611709594727","53.2294502258301","59.941520690918","59.4141883850098","57.8655090332031","57.572509765625","57.7007789611816","58.7235412597656","58.6654281616211","58.9805908203125","59.5163497924805","","65.6774978637695","65.11698","68.81998","71.94891","74.10386","77.50799","78.98921","79.88453","70.31386","76.70108","92.87783","96.93728","99.61435","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","27.9354305267334","34.3403091430664","39.3332901000977","43.3567390441895","41.4602890014648","42.2993316650391","47.7201614379883","49.863151550293","48.7319984436035","46.0761108398438","41.5538787841797","38.6666984558105","34.5762405395508","32.8960189819336","32.5281715393066","33.8595390319824","35.3487586975098","37.5209808349609","38.7845611572266","39.033130645752","38.8036994934082","40.5225410461426","42.9673881530762","45.237621307373","46.9110794067383","50.2860794067383","54.0303993225098","56.5715599060059","58.0557098388672","59.0950393676758","59.2405204772949","59.3116416931152","60.0207901000977","61.9769287109375","64.2156219482422","65.8900833129883","68.9938812255859","73.6953201293945","76.7617568969727","79.813117980957","81.77488","82.76489","82.61683","83.36619","82.3624","82.44294","81.84194","82.4837","83.66709","",
"Early-demographic dividend","EAR","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","25.1915893554688","25.2917098999023","26.0344009399414","26.7296600341797","27.2862396240234","28.0576190948486","28.7457599639893","29.6374893188477","30.4152297973633","31.3330097198486","32.4231414794922","33.271369934082","34.7103881835938","36.5117492675781","37.6348114013672","38.7742805480957","39.858081817627","40.513858795166","40.8995780944824","41.2145309448242","42.2792015075684","43.5828285217285","44.8768997192383","46.2269706726074","47.0696601867676","47.7047805786133","48.261360168457","49.2406997680664","49.3812713623047","49.4218406677246","50.7312698364258","51.5815315246582","53.2441902160645","54.9648513793945","56.159969329834","57.1869087219238","58.4435081481934","60.3211212158203","61.7659301757813","62.1602516174316","64.39191","66.71968","68.62886","69.65129","72.57747","73.29124","74.40995","73.96193","74.49043","",
"East Asia & Pacific","EAS","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","29.9848403930664","39.3367614746094","43.992561340332","47.4735908508301","46.0017395019531","46.8398895263672","51.6789894104004","53.2638893127441","51.9770317077637","49.5948104858398","45.4858283996582","42.9643783569336","39.2111701965332","37.69921875","37.4623985290527","38.813289642334","40.3682899475098","42.5006713867188","43.7157287597656","44.0324516296387","43.8834686279297","45.5864410400391","47.8676414489746","49.9821014404297","51.7029495239258","54.861400604248","58.3671417236328","58.867919921875","61.7020492553711","62.4822616577148","62.4428596496582","62.3409690856934","62.8908805847168","64.6455917358398","66.7208709716797","68.3338088989258","71.3107070922852","75.7772369384766","78.7199630737305","81.6664428710938","83.57421","84.53951","84.49344","85.21489","84.28538","84.37933","83.7908","84.34361","84.83718","",
"Europe & Central Asia (excluding high income)","ECA","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","85.4718170166016","85.4686508178711","86.0305328369141","86.5842971801758","86.9015731811523","87.3358993530273","87.5971908569336","87.8835067749023","88.0343170166016","87.9162216186523","88.106689453125","87.9206695556641","88.2129592895508","88.5496673583984","88.98583984375","89.6207275390625","90.3881988525391","90.5390930175781","90.6427383422852","90.3200988769531","89.634147644043","88.0380477905273","86.5251388549805","85.07421875","84.0661163330078","84.7182006835938","84.6236267089844","84.7561416625977","85.6509780883789","86.9971694946289","87.7433166503906","89.9120178222656","91.2163619995117","91.7325210571289","88.8030319213867","86.5145034790039","87.5509719848633","88.4729614257813","88.4380035400391","87.3351821899414","89.42396","91.26321","92.10008","96.68142","97.77419","97.92805","98.42677","99.3268","98.80405","",
"Europe & Central Asia","ECS","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","81.4404067993164","81.4565887451172","82.1440582275391","83.2013702392578","84.2497863769531","84.7630310058594","85.3328475952148","86.0083618164063","86.3603668212891","86.6601409912109","86.9972991943359","87.093879699707","87.5335311889648","87.9653091430664","88.3325881958008","88.9902114868164","90.2027130126953","90.6877517700195","90.9034194946289","91.0242462158203","90.9407730102539","90.7925109863281","90.8825302124023","92.4981002807617","93.4807586669922","93.8925399780273","93.8290023803711","93.6006088256836","93.0084381103516","93.8156661987305","94.6046981811523","96.2936096191406","97.3870162963867","97.8831024169922","95.633903503418","95.2274169921875","95.5530624389648","95.9515228271484","96.2104797363281","95.7136764526367","97.47373","98.01953","98.25727","103.7843","104.3425","104.437","104.7573","105.394","105.1224","",
"Ecuador","ECU","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","25.5090293884277","27.5098991394043","29.9411392211914","32.6261711120605","35.6602897644043","39.4620513916016","42.5573883056641","44.7612800598145","46.963249206543","49.496150970459","52.6447410583496","54.9405403137207","56.7058486938477","53.9017105102539","57.4638595581055","57.4000282287598","57.8337783813477","58.4599113464355","","58.0602798461914","56.7472991943359","57.8106002807617","57.1708717346191","","","54.0386810302734","","56.2513809204102","57.7358512878418","57.70923","58.03422","59.09058","58.69922","59.36859","62.00888","64.27048","65.84909","","88.64426","92.31843","96.46614","99.54315","102.1121","104.8615","104.0311","103.7501","102.1983","","",
"Egypt, Arab Rep.","EGY","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","31.8671092987061","33.3326683044434","34.6123504638672","35.7652282714844","38.8282203674316","41.5275611877441","44.9952697753906","47.1630592346191","48.3459014892578","49.2586212158203","50.0086784362793","51.7403411865234","53.4663696289063","55.1981086730957","56.9672317504883","59.5839881896973","62.1922912597656","62.5159912109375","61.9132385253906","73.7613830566406","74.3853073120117","69.1059112548828","69.7146301269531","74.8970108032227","72.5748291015625","70.2156219482422","74.3572616577148","","80.3072891235352","81.98578","83.27793","82.71075","82.43296","81.85593","","","","","67.15641","68.90625","77.60144","78.68851","80.31903","80.79742","","85.14645","86.71445","87.91114","",
"Euro area","EMU","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","77.5981292724609","77.6572494506836","78.8498992919922","80.7435302734375","82.4641876220703","83.0507278442383","84.0655822753906","85.1887588500977","85.710823059082","86.2872619628906","86.8027725219727","86.8642807006836","87.3627090454102","88.0377578735352","88.5733184814453","89.3958206176758","91.4011001586914","92.4033889770508","92.8374633789063","93.4879379272461","94.0011901855469","95.5785522460938","97.7699203491211","101.51643371582","105.247581481934","105.794067382813","105.958366394043","105.383842468262","102.15592956543","101.687309265137","102.554138183594","103.783531188965","104.508018493652","104.927070617676","104.282028198242","106.185150146484","106.695602416992","106.461067199707","106.881378173828","106.901641845703","108.0985","108.5557","108.1183","108.6573","108.076","108.2292","108.196","108.381","108.4108","",
"Eritrea","ERI","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1265907287598","21.6274890899658","22.9883708953857","24.0659599304199","25.8222408294678","","30.9072895050049","34.55468","34.5148","35.42397","36.0588","36.67492","40.36205","42.51174","41.60852","44.91023","49.0293","51.99333","55.62369","59.33432","59.88955","58.95071","51.82042","","47.49213","","",
"Spain","ESP","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","57.1703491210938","53.9592208862305","58.8641014099121","61.7727088928223","66.1208801269531","71.181396484375","74.7139892578125","76.7375335693359","82.1949462890625","84.8878402709961","86.1617202758789","88.2469024658203","90.4395294189453","89.0895233154297","91.2808609008789","98.2199020385742","100.579643249512","102.984642028809","103.933952331543","101.015411376953","103.078468322754","105.258850097656","109.623428344727","112.299659729004","114.110397338867","117.573219299316","115.184310913086","106.097961425781","107.806900024414","110.266","111.7833","111.85524","112.15225","113.83044","117.34223","117.33755","116.35605","115.52629","115.02879","119.116","120.9333","122.8375","123.1873","123.3749","124.9607","126.1905","126.0045","","",
"Estonia","EST","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","99.117317199707","","","86.1729202270508","104.704170227051","102.096397399902","101.795021057129","97.3448486328125","99.036979675293","102.445381164551","92.8376007080078","","94.3792724609375","93.717903137207","93.82781","94.95307","97.68678","97.67468","100.0869","102.78908","103.1119","103.24273","102.26793","102.73762","105.2893","107.3688","107.8116","108.1674","108.4099","111.0414","115.0141","117.5201","","",
"Ethiopia","ETH","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","3.80717992782593","4.10381984710693","4.53366994857788","4.97418022155762","","","","","","","","","","12.5014600753784","","13.0085000991821","14.0875196456909","15.325119972229","15.2674398422241","","13.9299402236938","12.1751203536987","10.833080291748","10.4597902297974","10.4932899475098","10.8604001998901","","","12.415060043335","13.53887","16.44326","18.74282","19.70784","22.19964","25.10319","29.22884","32.29912","33.40739","33.59593","34.83549","36.00415","37.57714","","","34.93947","","","","",
"European Union","EUU","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","77.2968215942383","77.3230209350586","78.1331787109375","79.7587280273438","81.5205535888672","82.237548828125","83.0990982055664","84.2077178955078","84.7700805664063","85.3945770263672","85.8940811157227","86.2700271606445","86.8834915161133","87.4376907348633","87.8163070678711","88.550910949707","90.2372589111328","91.1044769287109","91.5470809936523","92.1643295288086","92.6290130615234","93.1571426391602","94.3281936645508","98.515251159668","101.215682983398","101.57453918457","101.873107910156","101.539237976074","99.5606002807617","99.924186706543","100.863182067871","102.03865814209","102.936752319336","103.132339477539","101.750839233398","103.38818359375","102.862060546875","102.767051696777","103.422729492188","103.750137329102","105.0828","104.3131","103.8723","110.2648","110.1928","110.1079","110.1475","110.5769","110.6269","",
"Fragile and conflict affected situations","FCS","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","17.7654399871826","17.7675304412842","18.3959999084473","19.0455303192139","19.5154991149902","20.4569892883301","21.1801109313965","21.8808097839355","22.8673000335693","24.2306709289551","24.8888092041016","25.6817207336426","26.4597091674805","26.7807102203369","26.7715606689453","27.0543594360352","27.39674949646","27.6019592285156","27.7563209533691","27.7266502380371","26.4883098602295","26.9295291900635","26.7794399261475","26.9389190673828","27.6806106567383","28.6589202880859","28.9995708465576","29.3821601867676","30.2299404144287","30.5955791473389","31.8334693908691","32.4127388000488","33.3390998840332","35.2009696960449","37.190128326416","38.0644111633301","39.3017807006836","39.6568489074707","41.392578125","42.7028388977051","43.60329","44.35751","45.13985","44.59191","45.12319","45.89734","46.35666","47.37535","47.4289","",
"Finland","FIN","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","101.62964630127","105.660018920898","106.031188964844","106.989799499512","106.135406494141","88.4620208740234","91.6990280151367","94.0021591186523","96.8010787963867","98.1828308105469","99.546272277832","100.60179901123","100.997398376465","103.876777648926","104.818687438965","105.602142333984","105.873733520508","108.136093139648","111.082046508789","114.418876647949","116.247421264648","119.499992370605","116.379280090332","117.164176940918","115.379173278809","115.737129211426","117.575248718262","117.47859954834","120.41423034668","124.57893","127.12463","128.79507","131.5445","110.73313","111.78969","111.45566","110.11398","108.60678","107.47555","107.5861","108.0978","108.2428","144.2861","146.4276","150.0199","152.1629","153.9636","","",
"Fiji","FJI","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","52.0512809753418","55.0124588012695","58.8514518737793","61.4677581787109","64.3634262084961","66.6292572021484","69.8097381591797","72.7202529907227","74.0405120849609","74.3476104736328","71.81298828125","70.4115295410156","","71.2443618774414","71.6828994750977","69.7300872802734","71.4484405517578","73.5012893676758","","","","76.6998672485352","80.7520217895508","","","","","","78.7690734863281","78.3474426269531","78.35098","79.08329","82.38062","86.09513","90.89961","","90.94645","88.97928","87.60511","86.66224","","91.31902","89.88189","","","","","","","",
"France","FRA","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","74.2316131591797","77.9994812011719","81.1874771118164","85.4860229492188","83.5979385375977","81.797477722168","82.5635604858398","81.979377746582","82.2182235717773","82.6927719116211","82.9254379272461","83.6517791748047","85.0966186523438","86.9555206298828","88.6330108642578","89.6889266967773","90.9648971557617","92.0931625366211","93.834602355957","96.0648193359375","100.637626647949","104.522071838379","105.306129455566","113.77010345459","113.963439941406","112.583740234375","111.539840698242","110.553169250488","105.766181945801","105.59022","104.57111","103.18634","102.7721","102.22002","106.78168","106.92752","106.69353","106.43284","106.23923","106.4249","106.6106","105.8136","104.3766","103.4258","103.396","103.3081","103.76","","",
"Faroe Islands","FRO","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","133.837936401367","142.779052734375","154.279434204102","162.483444213867","","166.135894775391","162.947357177734","","","","","","","","","","","","","","","","","","","","","","","","","","","82.35868","83.08349","","","","","","","","","","","","","","",
"Gabon","GAB","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","14.5260095596313","16.3297004699707","20.1277904510498","23.7868595123291","27.6368103027344","28.7034893035889","28.8241806030273","31.1389598846436","29.6237907409668","29.0963306427002","30.6293392181396","30.2029705047607","31.3815097808838","33.3831901550293","34.9772415161133","37.8493385314941","37.28369140625","38.7021789550781","37.07080078125","","","","","38.7726707458496","41.4002914428711","49.0232086181641","49.5349884033203","","47.747859954834","","52.33083","53.08601","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","76.4926910400391","76.9947204589844","77.3721237182617","81.9847183227539","82.1685333251953","82.437629699707","82.3951568603516","81.7716598510742","81.380500793457","80.7722778320313","80.957389831543","81.9679489135742","83.2228012084961","83.4568862915039","83.5924377441406","83.9861831665039","83.6909332275391","83.3158493041992","83.3927612304688","84.3656768798828","87.5568695068359","91.0782928466797","101.008949279785","102.697639465332","103.101287841797","102.001792907715","99.8212127685547","98.9420623779297","101.162208557129","101.89601","101.78683","102.74328","102.0994","104.68904","105.42197","98.24422","97.1942","98.33966","100.16977","102.9047","93.76583","91.55276","123.7763","126.3899","124.524","","125.8519","","",
"Georgia","GEO","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","109.042709350586","","","","","115.270370483398","","","","","96.0929870605469","89.3590927124023","78.1753692626953","75.990852355957","73.7542724609375","75.8446578979492","79.6516571044922","","85.1020126342773","87.20838","89.27215","92.67044","95.47134","91.52776","94.39135","95.30055","100.61811","99.31737","95.13452","","","","97.43554","97.45315","99.35391","100.9073","103.3811","105.9787","",
"Ghana","GHA","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","41.9802703857422","","38.7268409729004","36.0856895446777","34.636791229248","34.4266204833984","34.518741607666","34.2849388122559","34.3754081726074","35.7201194763184","36.2131614685059","35.3754081726074","36.1238594055176","36.3182601928711","35.2447814941406","35.686149597168","35.7577781677246","37.9379196166992","34.2032699584961","35.0495185852051","","","","","35.6609916687012","","","","35.0290908813477","35.1286","33.29822","34.55869","35.75916","38.17577","40.03387","41.57842","45.33241","47.35398","48.80281","","55.57076","56.44244","67.76491","64.06382","67.90667","68.90294","69.00922","71.31969","",
"Gibraltar","GIB","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","72.3387069702148","58.4174385070801","60.8904914855957","62.9306907653809","62.2334213256836","61.3790512084961","65.6931610107422","64.3740921020508","64.9495697021484","65.0520324707031","65.1907806396484","67.4972534179688","68.0282211303711","68.020866394043","66.9384689331055","","","","","","","","","","","","","","83.5365905761719","92.45757","99.42271","","","","","","","84.88844","84.23996","","","","","","","110.5845","117.4721","","",
"Guinea","GIN","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","11.5911598205566","","","","","","14.1536102294922","15.3486700057983","15.3561601638794","15.8421802520752","15.6724996566772","14.7439603805542","14.6824398040771","14.8075199127197","14.9280300140381","13.2831201553345","11.4434204101563","","10.6746997833252","9.99645042419434","10.5665102005005","","12.4259099960327","13.1224803924561","","13.960410118103","","","14.0168399810791","","18.35311","20.94878","22.52856","24.62867","29.06084","32.28936","","33.88421","","","37.60303","37.80608","","39.33397","","","","","",
"Gambia, The","GMB","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","7.60758018493652","8.06709957122803","8.29786968231201","9.63187980651855","9.61579990386963","10.0204401016235","11.197039604187","11.2916698455811","11.6572904586792","12.4583702087402","13.0339698791504","13.7491903305054","15.5697002410889","17.4353294372559","18.5461902618408","17.8785591125488","16.7231903076172","15.9350595474243","16.3408298492432","16.8748302459717","17.7149505615234","18.2027797698975","20.8512897491455","21.0498504638672","23.6998405456543","23.3208808898926","","","","","","","","","","","","50.11358","51.03165","50.12895","","","","","","","","","",
"Guinea-Bissau","GNB","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","5.46940994262695","5.2126898765564","","","","2.72863006591797","4.00236988067627","4.69326019287109","5.40410995483398","5.36303997039795","5.97567987442017","7.86897993087769","10.391019821167","11.5946598052979","10.9532804489136","","7.01895999908447","5.74104022979736","6.41284990310669","","","","","","","","","","","18.0878","","","","","32.01468","34.16217","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","13.3992795944214","","","","","12.0417499542236","","","","7.3092999458313","","","10.1546001434326","","","","","","","","","","27.1885795593262","24.2183990478516","","","","","23.3660297393799","23.48837","22.02762","22.74466","","","26.07249","","","","","","","","","","","","","","",
